hash	study_hash	study_id	analysis_id	analysis_summary	analysis_type	instrument_name	instrument_type	ms_type	ion_mode
7d16034cecfb887a22ff4aecc486d2a14932ffc8	4dea0f8e2c6cb2ffc7ca8073da4d42b9b25b342a	ST001144	AN001888	HILIC LC-MS Negative	MS	Thermo Q Exactive Plus Orbitrap	Orbitrap	ESI	NEGATIVE
a8bddac3995feeaa4501c03b41d9371cf36980d3	4dea0f8e2c6cb2ffc7ca8073da4d42b9b25b342a	ST001144	AN001889	GC-MS	MS	Thermo Trace DSQ	Single quadrupole	EI	POSITIVE
58facce7deab8826b9904af8f2dabcd2977c7615	25464c4651ff96c823b5d45970cc8d2e3d6f9571	ST001145	AN001890	Reversed phase POSITIVE ION MODE	MS	Waters Synapt G2 XS QTOF	QTOF	ESI	POSITIVE
3b4b8794c42bc41d0fd1edd0c9e8fc523857f433	4b0b0ff84b777dc242cc2a7f6a2c89d6156622c2	ST001146	AN001891	Reversed phase UNSPECIFIED ION MODE	MS	Waters Synapt G2 QTOF	QTOF	ESI	UNSPECIFIED
e547ec8f6e836e69ebb0c65ce994ab81fff30fef	39b8e5f62e1832b6907b7d9a447f881a195677f1	ST001147	AN001892	Reversed phase UNSPECIFIED ION MODE	MS	Waters Synapt G2 QTOF	QTOF	ESI	UNSPECIFIED
4aced0acc08d663fea58ece7b12a351dab102c0f	e5e786115dd40d4f92905ef2d34b912f0d302d4d	ST001148	AN001893	GC POSITIVE ION MODE	MS	Agilent 5977A	Single quadrupole	EI	POSITIVE
65d343df41685c16d9ec104b6965d508162183bb	e5e786115dd40d4f92905ef2d34b912f0d302d4d	ST001148	AN001894	Reversed phase POSITIVE ION MODE/Acyl carnitines	MS	Thermo Quantiva	Triple quadrupole	ESI	POSITIVE
df3fa929d5b8be7aa937c86aa3952620248d260a	e5e786115dd40d4f92905ef2d34b912f0d302d4d	ST001148	AN001895	Reversed phase POSITIVE ION MODE/Amino acids	MS	Thermo Quantum Ultra	Triple quadrupole	ESI	POSITIVE
0f928d6934394ea442bac17366396152b393e88c	0e550202a46685956cd532401a302edb1cb9abd5	ST001149	AN001896	Normal phase NEGATIVE ION MODE	MS	Thermo Exactive Plus Orbitrap	Orbitrap	ESI	NEGATIVE
f0cc111cca3df81518d638abca0e3d3306609173	c6b0ea722900bbbf48c6363755d0a7a1aa54d7d5	ST001150	AN001897	Reversed phase NEGATIVE ION MODE	MS	Waters Synapt G2 Si QTOF	QTOF	ESI	NEGATIVE
61777656d98fe2763b5abd3eabdf3d75b0fbc219	c6b0ea722900bbbf48c6363755d0a7a1aa54d7d5	ST001150	AN001898	Reversed phase POSITIVE ION MODE	MS	Waters Synapt G2 Si QTOF	QTOF	ESI	POSITIVE
6037d15d4d26f8a779e82cf285da535a30f571ec	bbcf0bfe01b27378d25ad0562173de3f08faa655	ST001151	AN001899	Reversed phase NEGATIVE ION MODE	MS	Agilent 6550 QTOF	QTOF	ESI	NEGATIVE
eb5d6e7f46d3e657619b1c4127b8411205e0b5cc	24ad1bb5aeee00d6787451493e0f6e56a96cb513	ST001152	AN001900	GC POSITIVE ION MODE	MS	Leco Pegasus HT TOF	GC-TOF	EI	POSITIVE
289ae49869971535f7a6c0affd62a45ffb81ae89	24ad1bb5aeee00d6787451493e0f6e56a96cb513	ST001152	AN001901	Reversed phase POSITIVE ION MODE	MS	Waters Synapt G2 Si QTOF	QTOF	ESI	POSITIVE
0d66a46e64486bceae66bb902f4d0a33d07f035f	24ad1bb5aeee00d6787451493e0f6e56a96cb513	ST001152	AN001902	Reversed phase NEGATIVE ION MODE	MS	Waters Synapt G2 Si QTOF	QTOF	ESI	NEGATIVE
e1c1d5acc6d629a154f3bec7a8989b5e85d63190	86046dff46d05e5a255ad2079c733d064ac746ca	ST001153	AN001903	GC UNSPECIFIED ION MODE	MS	Thermo DSQ	GC/MS	Other	UNSPECIFIED
22ead8af67a012952caeda30c9a3866421ea1e1b	c532d5bfa4a182c8610655f4d65d6b58b04a533e	ST001154	AN001941	GC NEGATIVE ION MODE	MS	Leco Pegasus IV TOF	GC-TOF	EI	NEGATIVE
7bb8e07564c00017b30b33baa3c5e3eeb644b553	c532d5bfa4a182c8610655f4d65d6b58b04a533e	ST001154	AN001942	Reversed phase POSITIVE ION MODE/Orbitrap	MS	Thermo Q Exactive Plus Orbitrap	Orbitrap	ESI	POSITIVE
982fe774f403f312e4dc96ef1713915b66ebf79b	c532d5bfa4a182c8610655f4d65d6b58b04a533e	ST001154	AN001943	Reversed phase NEGATIVE ION MODE/Orbitrap	MS	Thermo Q Exactive Plus Orbitrap	Orbitrap	ESI	NEGATIVE
aa923234abd396e7eb72b532e3a946ecc43029e5	c532d5bfa4a182c8610655f4d65d6b58b04a533e	ST001154	AN001944	HILIC POSITIVE ION MODE/Orbitrap	MS	Thermo Q Exactive HF hybrid Orbitrap	Orbitrap	ESI	POSITIVE
97ab003a79a6a9084de8984704c559fcdb520ef1	c532d5bfa4a182c8610655f4d65d6b58b04a533e	ST001154	AN001945	HILIC NEGATIVE ION MODE/Orbitrap	MS	Thermo Q Exactive HF hybrid Orbitrap	Orbitrap	ESI	NEGATIVE
9fdae262df4ae407fa5efc7370b37cf134e3ff4e	c532d5bfa4a182c8610655f4d65d6b58b04a533e	ST001154	AN001946	Reversed phase UNSPECIFIED ION MODE/Ion trap	MS	ABI Sciex 6500 QTrap	Ion trap	ESI	UNSPECIFIED
567afa0fde6b82bd313bb52607b0c34705172c5d	c532d5bfa4a182c8610655f4d65d6b58b04a533e	ST001154	AN001947	Reversed phase NEGATIVE ION MODE/Ion trap	MS	ABI Sciex 6500 QTrap	Ion trap	ESI	NEGATIVE
1569bce84785dbf0421f44786f279ab213728543	6cffc1e1131a3bad396bf198a2cd7561ba1d5d4d	ST001155	AN001911	HILIC UNSPECIFIED ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	Other	UNSPECIFIED
5562febd132c45eb427bd12f76473ed9247faabe	6cffc1e1131a3bad396bf198a2cd7561ba1d5d4d	ST001155	AN001912	Reversed phase UNSPECIFIED ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	Other	UNSPECIFIED
4d68d6e4eef463686aef71e4e346366d1dfa2865	1012779535f3ed73a5f99ded07d7a8fa6e3d425d	ST001156	AN001913	HILIC UNSPECIFIED ION MODE	MS	Thermo Q Exactive Orbitrap	Other	Other	UNSPECIFIED
9a18f5db31f7d782ad1911994c95e1c9264247a1	1012779535f3ed73a5f99ded07d7a8fa6e3d425d	ST001156	AN001914	Reversed phase UNSPECIFIED ION MODE	MS	Thermo Q Exactive Orbitrap	Other	Other	UNSPECIFIED
c5ca8a4417dda73df5fd6335590226f4489681c1	66854993f2f13d164b9c9bbf96c2dfe3870cea1c	ST001157	AN001915	Reversed phase NEGATIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	NEGATIVE
8676dd07c2f23b4eaeda2edb5f3454ac5d58f545	c0de8fbc21a330676bd877df838c3e955261979e	ST001158	AN001916	Reversed phase NEGATIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	NEGATIVE
9bbf95e64380010f9d1d808c5c127072e3338366	dc06ba8bfb7444611baf2450571fffc622a66b9b	ST001159	AN001917	Reversed phase UNSPECIFIED ION MODE	MS	Waters Xevo-TQ-S	Triple quadrupole	ESI	UNSPECIFIED
1a8c63d0ab549f1663147397a42958615a02b86e	a1db7d12d01f7e5be70e7b03e50b73191da6e2e1	ST001160	AN001918	Reversed phase UNSPECIFIED ION MODE	MS	Waters Xevo-TQ-S	Triple quadrupole	ESI	UNSPECIFIED
3e206a04a3bbdac4d0f88884de63d179f0ef838d	f468776cfbd184575212388b7f484926a95cf785	ST001161	AN001919	HILIC POSITIVE ION MODE	MS	Thermo LTQ Orbitrap Velos	LTQ-FT	ESI	POSITIVE
ba530cb6d80ee6a10db840104f011e32fdf0f9fc	f468776cfbd184575212388b7f484926a95cf785	ST001161	AN001920	Reversed phase POSITIVE ION MODE	MS	Thermo Velos LTQ Orbitrap	LTQ-FT	ESI	POSITIVE
5d78f42c4be9edd84ca024ff6740c38667801747	3f6577fc8252afad96e97cab3543a6952488ec5c	ST001162	AN001921	HILIC POSITIVE ION MODE	MS	Agilent 6560 Ion Mobility	QTOF	ESI	POSITIVE
4fef2d0a155057a710c8d87e13bbb842ebf09c9f	3f6577fc8252afad96e97cab3543a6952488ec5c	ST001162	AN001922	Reversed phase POSITIVE ION MODE	MS	Agilent 6560 Ion Mobility	QTOF	ESI	POSITIVE
52002ce1d4a40c8b42e88b9c4c84f58cf0904de4	8342583b4ee131c42a87a4912c5252268422bb20	ST001163	AN001923	Reversed phase POSITIVE ION MODE	MS	Thermo Exactive Plus Orbitrap	Orbitrap	ESI	POSITIVE
05b7644833d92731a2e4653beb45c02e94b9a6a3	8342583b4ee131c42a87a4912c5252268422bb20	ST001163	AN001924	Reversed phase NEGATIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	NEGATIVE
35f5a3ba4269e515a56369c3ba9276f3f375b598	20d3c8b6aca57393f6e4335b17506adabe0ef5fe	ST001164	AN001925	Reversed phase NEGATIVE ION MODE	MS	Waters Synapt G2 S QTOF	QTOF	ESI	NEGATIVE
6d79657d949b9750b7975fb43d445abdb3bb87e1	d9f8fe2d50c54e10d3b05bde9eb039c29a4cc536	ST001165	AN001926	Reversed phase POSITIVE ION MODE	MS	Agilent 6530 QTOF	QTOF	ESI	POSITIVE
f1153061356345c5d9a317dbc9350ab476db2d35	d9f8fe2d50c54e10d3b05bde9eb039c29a4cc536	ST001165	AN001927	Reversed phase NEGATIVE ION MODE	MS	Agilent 6530 QTOF	QTOF	ESI	NEGATIVE
de7a011e4edb43e0bfe390e8128663b4a4641e15	b4586fcf76cb9e32c3098e806252206eed7460fc	ST001166	AN001928	GC POSITIVE ION MODE	MS	Leco Pegasus HT TOF	GC-TOF	ESI	POSITIVE
29900493e8266a16ade4a88d6fcadc1bfcd10e32	4a05b42509630d96f4b9dadac8ea0ef97d16e42d	ST001167	AN001929	CE-MS POSITIVE ION MODE	MS	Agilent 6224 TOF	Triple quadrupole	ESI	POSITIVE
37f1397b3afefbc0e4cdd4842a455697a7156486	4a05b42509630d96f4b9dadac8ea0ef97d16e42d	ST001167	AN001930	CE-MS NEGATIVE ION MODE	MS	Agilent 6224 TOF	Triple quadrupole	ESI	NEGATIVE
f4c91aaf14e869e124c050ea6f1817d382f31291	474d404cdae08d4d0886683eb289844a15c2cf81	ST001168	AN001931	Reversed phase POSITIVE ION MODE	MS	Thermo Orbitrap Elite Hybrid Ion Trap-Orbitrap	Orbitrap	ESI	POSITIVE
56eaf57521af9f3ab7b54262450a5e628e694da4	474d404cdae08d4d0886683eb289844a15c2cf81	ST001168	AN001932	Reversed phase NEGATIVE ION MODE	MS	Thermo Orbitrap Elite Hybrid Ion Trap-Orbitrap	Orbitrap	ESI	NEGATIVE
1dfb8d8183e85c04ddfc9aa1c68ba2f746069466	60c658abf63c660062bc5b764c2ed5303d32cc37	ST001169	AN001933	Reversed phase POSITIVE ION MODE	MS	Thermo Orbitrap Elite Hybrid Ion Trap-Orbitrap	Orbitrap	ESI	POSITIVE
c9b7160645719be91165f6cec5dd8af21bb0f520	60c658abf63c660062bc5b764c2ed5303d32cc37	ST001169	AN001934	Reversed phase NEGATIVE ION MODE	MS	Thermo Orbitrap Elite Hybrid Ion Trap-Orbitrap	Orbitrap	ESI	NEGATIVE
f1d2b9d7bca73b0f661c0d42f7b77a53f22db207	c6e9bea04a3d980e465dd0baac6debb885a037cc	ST001172	AN001937	Reversed phase POSITIVE ION MODE	MS	Thermo Q Exactive HF hybrid Orbitrap	Orbitrap	ESI	POSITIVE
e15f777c59fab6ecc4158b38902de919451d4ec3	c6e9bea04a3d980e465dd0baac6debb885a037cc	ST001172	AN001938	Reversed phase NEGATIVE ION MODE	MS	Thermo Q Exactive HF hybrid Orbitrap	Orbitrap	ESI	NEGATIVE
99e672882324579cf18ff181fd2efa858468b014	c6e9bea04a3d980e465dd0baac6debb885a037cc	ST001172	AN001939	HILIC POSITIVE ION MODE	MS	Thermo Q Exactive HF hybrid Orbitrap	Orbitrap	ESI	POSITIVE
4bf99564a17e9742805379389919bdfc67870b20	c6e9bea04a3d980e465dd0baac6debb885a037cc	ST001172	AN001940	HILIC NEGATIVE ION MODE	MS	Thermo Q Exactive HF hybrid Orbitrap	Orbitrap	ESI	NEGATIVE
dcb67a2f870fee6e2a236b59b772c40992382215	d2d81f717d332d8cc6ad5f3ddf506d1a6fbb36b9	ST001173	AN001948	None (Direct infusion) POSITIVE ION MODE	MS	Bruker Solarix FT-ICR-MS	FT-ICR	MALDI	POSITIVE
dad8dcc27cf461925fe864774515705ed616617a	f044d18d59f3240e1efbf2cad0914770c215af31	ST001175	AN001950	HILIC POSITIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	POSITIVE
53636f450099bf19185919ee474ecbeea9b5617c	f044d18d59f3240e1efbf2cad0914770c215af31	ST001175	AN001951	HILIC NEGATIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	NEGATIVE
e75013c346ff6a964676231d81996a530e78a96f	1caf239b375d569f4bc260f1f9203ae3a1c535df	ST001176	AN001952	Other UNSPECIFIED ION MODE	MS	Agilent 6210 TOF	CE-TOFMS	Other	UNSPECIFIED
ea873e19e842250433aad04ca872859f07d7c83c	3975540ddb67acf35f3dc595a1eb183183016a24	ST001177	AN001953	Reversed phase POSITIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	POSITIVE
5b9c9e0220e2c0bfd00373b6d05a5a0d2b015445	3dae91993a91554b04cc404b294280611f034d32	ST001178	AN001954	None (Direct infusion) POSITIVE ION MODE	MS	Agilent CE-TOFMS	Other	ESI	POSITIVE
eb8057265b594ae9994e54122ac032c60a5b4f6c	3dae91993a91554b04cc404b294280611f034d32	ST001178	AN001955	None (Direct infusion) NEGATIVE ION MODE	MS	Agilent CE-TOFMS	Other	ESI	NEGATIVE
3bfbf3001f22334716d4355a2a0709a6815d1cc3	c74a835502cf87fe7f879a478d0e90f60e7ca4a4	ST001179	AN001956	None (Direct infusion) POSITIVE ION MODE	MS	Agilent CE-TOFMS	Other	ESI	POSITIVE
b015b5d80a4239ce5fe29eb6d3db953e15954011	c74a835502cf87fe7f879a478d0e90f60e7ca4a4	ST001179	AN001957	None (Direct infusion) NEGATIVE ION MODE	MS	Agilent CE-TOFMS	Other	ESI	NEGATIVE
e711d6d3b671aba4d86371cfdae08f88dfb0a3dd	46dd0badfb252c08e03b4a5b571b0181c72ce9d9	ST001180	AN001958	Reversed phase NEGATIVE ION MODE	MS	ABI Sciex 5600+ TripleTOF	QTOF	ESI	NEGATIVE
1eb232f50d019baf143375a7bc9fb8b1cd65853b	8b64af99f98dac5180d71fde6a20213d19dc5a32	ST001181	AN001959	Reversed phase POSITIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	POSITIVE
f6152bce2bdd22aa84165b3878a87ff460a9d0b8	7edc8e9a0b012639450a2d3734730d641268359f	ST001182	AN001960	None (Direct infusion) POSITIVE ION MODE	MS	Thermo Velos Pro Linear Ion Trap	Ion trap	ESI	POSITIVE
0dcd420ac26b5cb42ecb8831f365dc8abfd54e3e	d7f16ac4a9aebb0b9b64d9a41937217b5b05fab8	ST001184	AN001970	HILIC NEGATIVE ION MODE/Triple quadrupole	MS	Waters Xevo-TQ-S	Triple quadrupole	ESI	NEGATIVE
a51c9028255f7b0ccd1da2d0efd9d11aa301f8b7	d7f16ac4a9aebb0b9b64d9a41937217b5b05fab8	ST001184	AN001971	HILIC NEGATIVE ION MODE/Triple quadrupole	MS	Waters Xevo-TQ-S	Triple quadrupole	ESI	NEGATIVE
9e49a09ab571a20bcdba787c82dd112e567c6c97	d7f16ac4a9aebb0b9b64d9a41937217b5b05fab8	ST001184	AN001972	HILIC NEGATIVE ION MODE/Orbitrap	MS	Thermo Q Exactive HF hybrid Orbitrap	Orbitrap	ESI	NEGATIVE
a2ad3fb17c050d9def5ec0998eada023ace0cb2b	d7f16ac4a9aebb0b9b64d9a41937217b5b05fab8	ST001184	AN001973	HILIC NEGATIVE ION MODE/Orbitrap	MS	Thermo Q Exactive HF hybrid Orbitrap	Orbitrap	ESI	NEGATIVE
fb480963ee9c8619352562c6bcd9394c503f9f4d	d7f16ac4a9aebb0b9b64d9a41937217b5b05fab8	ST001184	AN001974	HILIC POSITIVE ION MODE/Orbitrap	MS	Thermo Q Exactive HF hybrid Orbitrap	Orbitrap	ESI	POSITIVE
cefc343f2bdd785f41058bf7899331258d665151	b091bc0c547a00fb8bc51f43912749cb6b3c4dd9	ST001185	AN001967	Reversed phase POSITIVE ION MODE	MS	Thermo Q Exactive HF hybrid Orbitrap	Orbitrap	ESI	POSITIVE
61ef71e94a285c4389ef1b4bc85bc07b249a0b58	b091bc0c547a00fb8bc51f43912749cb6b3c4dd9	ST001185	AN001968	Reversed phase NEGATIVE ION MODE	MS	Thermo Q Exactive HF hybrid Orbitrap	Orbitrap	ESI	NEGATIVE
4602d04b5f9db7f7eaaa765fe58f5dd89384b389	b091bc0c547a00fb8bc51f43912749cb6b3c4dd9	ST001185	AN001969	Reversed phase UNSPECIFIED ION MODE	MS	Thermo Q Exactive HF hybrid Orbitrap	Orbitrap	ESI	UNSPECIFIED
6cf51f70f9d1adad4204eae89ff1e6df144c218b	bfb1c83890cbf720c7225fecc57333fa3e25aa75	ST001186	AN001975	Normal phase POSITIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	POSITIVE
4f4cad58bdf6dfa05578bb0f661965a5b0bd919f	bfb1c83890cbf720c7225fecc57333fa3e25aa75	ST001186	AN001976	Normal phase NEGATIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	NEGATIVE
39a1b8bbee6a70d71fed620ab9dab2772ce4456c	bfb1c83890cbf720c7225fecc57333fa3e25aa75	ST001186	AN001977	HILIC POSITIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	POSITIVE
5fa866ae5c24fb88669898d9fe45c8f204c1e128	bfb1c83890cbf720c7225fecc57333fa3e25aa75	ST001186	AN001978	HILIC NEGATIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	NEGATIVE
17c341947399e9ea17e8703db4f7fca26cd614a6	f194f86c233688db2458162e5f98336a3d918fef	ST001187	AN001979	Normal phase POSITIVE ION MODE	MS	Waters Synapt G2 Si QTOF	QTOF	ESI	POSITIVE
6c6891b5c7b28af9c9ccac6bc6a1129536aa79ad	b89396773627895a221416b04ad2d01c65589e5f	ST001188	AN001980	HILIC NEGATIVE ION MODE	MS	Agilent 6550 QTOF	QTOF	ESI	NEGATIVE
3cfb7d962a68f1b74b40983ebc37030d6ee96ec4	fffad466e21d48576d68e6a1e2f26014fda1e06f	ST001190	AN001982	GC POSITIVE ION MODE	MS	Agilent 5975	Single quadrupole	EI	POSITIVE
29e8595e62003dd21943198d8212c540e22018e5	2feda422ddb19c1c39533a58fcf9be5eb62e337e	ST001191	AN001983	None (Direct infusion) NEGATIVE ION MODE	MS	ABI Sciex 5600 TripleTOF	QTOF	ESI	NEGATIVE
4ecba4c228268c21f69cd95973f964a17dda36c6	52564057e34dca6b8bfda231943d1301dfba1f3a	ST001192	AN001984	HILIC POSITIVE ION MODE	MS	Thermo Q Exactive Plus Orbitrap	Orbitrap	ESI	POSITIVE
fe421ce01094f2774b6ae813ae769fa0c6880bd7	52564057e34dca6b8bfda231943d1301dfba1f3a	ST001192	AN001985	HILIC NEGATIVE ION MODE	MS	Thermo Q Exactive Plus Orbitrap	Orbitrap	ESI	NEGATIVE
57591bef58d85117a340fa0c6398c7c34b9aa60d	52564057e34dca6b8bfda231943d1301dfba1f3a	ST001192	AN001986	Reversed phase NEGATIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	NEGATIVE
cf7d5f16325cd3e85048031ce675453d442c11dc	52564057e34dca6b8bfda231943d1301dfba1f3a	ST001192	AN001987	Reversed phase POSITIVE ION MODE	MS	Thermo Q Exactive Plus Orbitrap	Orbitrap	ESI	POSITIVE
85f53d0d367cf0475a17a6b9035695086d1e1d1c	2de2133e0293ddf38c55aeab5b3a34177275d024	ST001194	AN001990	Reversed phase NEGATIVE ION MODE	MS	ABI Sciex 5600+ TripleTOF	Triple quadrupole	ESI	NEGATIVE
8cb2cb3075ad1433c93f4b466b544b1bd084c399	86885f660b005aea06a44d9853f3b4ae392782e9	ST001195	AN001991	GC POSITIVE ION MODE	MS	Thermo ISQ	GC-TOF	EI	POSITIVE
158a040f377c6ecefae6f41e285459e187d777a2	5364358bbff2c6bec4bb86a40cfc674b8cbe0258	ST001196	AN001992	GC POSITIVE ION MODE	MS	Thermo ISQ	GC-TOF	EI	POSITIVE
d378148ab6d41a36b9689e908573e1ef6d3a3f48	7a820ba38dde353b9139478e925d9fbd5e11e272	ST001197	AN001993	GC POSITIVE ION MODE	MS	Thermo ISQ	GC-TOF	EI	POSITIVE
6a46a2f0faf658c0d44cbdfda28981368f180e8b	060bd32816e7bb12f0e8c771f0cabe3cdf160f15	ST001198	AN001994	HILIC UNSPECIFIED ION MODE	MS	Waters Xevo QS	Triple quadrupole	ESI	UNSPECIFIED
e5043aa4352cd79566dbc066e6958b62937037af	598de0d31106e4657fcd03b5edb29fa59412fecb	ST001199	AN001995	Reversed phase POSITIVE ION MODE	MS	Waters Xevo QS	QTOF	ESI	POSITIVE
58e5b027b853e7a1202e394827322196c0c408b0	9a4dba6a00e2fb4bdf0a50282d4c1e3cf0ffddbd	ST001200	AN001996	HILIC POSITIVE ION MODE	MS	Thermo Q Exactive HF hybrid Orbitrap	Orbitrap	ESI	POSITIVE
902b5529869673984fb172f78c2e8d195cc174a2	9a4dba6a00e2fb4bdf0a50282d4c1e3cf0ffddbd	ST001200	AN001997	Reversed phase NEGATIVE ION MODE	MS	Thermo Q Exactive HF hybrid Orbitrap	Orbitrap	ESI	NEGATIVE
7e425fe23f4b198268f2f8d4cc9276e604fd6f95	b0a08b810cc057d729f703cf920ce229f9126d09	ST001201	AN001998	pHILIC POSITIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	POSITIVE
c859a1a15326c63720df34cf8ca1799d98f1b182	b0a08b810cc057d729f703cf920ce229f9126d09	ST001201	AN001999	pHILIC NEGATIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	NEGATIVE
6fe48bfc233500b2e31be8e7132c2a9fd640e8f2	b66cc0c0dff73166e9ae0cb75750a76061cc7b7a	ST001202	AN002000	pHILIC POSITIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	POSITIVE
159558a8cf8e57513662140407c9a5229b909765	b66cc0c0dff73166e9ae0cb75750a76061cc7b7a	ST001202	AN002001	pHILIC NEGATIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	NEGATIVE
c23651b88c100674b4845e310cf8d593e6b27612	cfd8b0739aee850a09636102d5aade1375690959	ST001204	AN002004	pHILIC POSITIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	POSITIVE
b2c8856682b91a2e436f9bf68e74e8e3963b3e29	cfd8b0739aee850a09636102d5aade1375690959	ST001204	AN002005	pHILIC NEGATIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	NEGATIVE
57b98dd8f1bc7b7fa34fa9016d4e51d85b27156e	2d82ee6082ffb0167f3d4a1f9a609be5ffdd1e34	ST001205	AN002006	pHILIC POSITIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	POSITIVE
47c0e573a4cffe164696bc34e10064f2679f50fd	2d82ee6082ffb0167f3d4a1f9a609be5ffdd1e34	ST001205	AN002007	pHILIC NEGATIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	NEGATIVE
c98b9c4ec74ebfd284d9c9c9b13bf3d8b143d82d	09348bfbb54d86323d5319c964c57be7aa3cfd4b	ST001206	AN002008	UHPLC NEGATIVE ION MODE	MS	ABI Sciex 5600+ TripleTOF	QTOF	ESI	NEGATIVE
ac366b1ed95f0d7d51995089d0331da1bd6ae140	134de95b1aa4cf51955f9af53c60ab6ce4b76bfd	ST001207	AN002009	UHPLC NEGATIVE ION MODE	MS	ABI Sciex 5600+ TripleTOF	QTOF	ESI	NEGATIVE
fd2ec3facdeb3013f6c16e0381bdacdc569d6e66	a85846e2072a99462963591786bf10b6c76f642a	ST001208	AN002010	Normal phase POSITIVE ION MODE	MS	Thermo Deca LCQ	Ion trap	ESI	POSITIVE
98cb63f8278a4601f1c90f13e0714f7a2f80991d	a85846e2072a99462963591786bf10b6c76f642a	ST001208	AN002011	Normal phase NEGATIVE ION MODE	MS	Thermo Deca LCQ	Ion trap	ESI	NEGATIVE
af498856f45f0ef96fa78dfd9d79c64a3ebc0923	94700120aeb534ea856480a18130fd9fcc291a76	ST001210	AN002014	Reversed phase POSITIVE ION MODE	MS	ABI Sciex 5600 TripleTOF	QTOF	ESI	POSITIVE
98b134053e91d09d07c3679184b5baa2ebb6cc3d	94700120aeb534ea856480a18130fd9fcc291a76	ST001210	AN002015	Reversed phase NEGATIVE ION MODE	MS	ABI Sciex 5600 TripleTOF	QTOF	ESI	NEGATIVE
c1cea5c1da6ab588e898be8bc8289e8b3f69bc16	c5707da3d41fdcd85bba5757c09c41b0ba165c4a	ST001211	AN002016	GC NEGATIVE ION MODE	MS	Leco Pegasus IV TOF	GC-TOF	EI	NEGATIVE
2a9f11b2f6f29943e2379fe7821ddfe12a585c2a	c5707da3d41fdcd85bba5757c09c41b0ba165c4a	ST001211	AN002017	HILIC POSITIVE ION MODE	MS	Agilent 6530 QTOF	QTOF	ESI	POSITIVE
933b36da208e5dce7f524a852e3c49af9e4ce3ca	c5707da3d41fdcd85bba5757c09c41b0ba165c4a	ST001211	AN002018	Reversed phase POSITIVE ION MODE	MS	Agilent 6530 QTOF	QTOF	ESI	POSITIVE
5852d10f59cf3b2bc51369d19758d2b047bce812	c5707da3d41fdcd85bba5757c09c41b0ba165c4a	ST001211	AN002019	Reversed phase NEGATIVE ION MODE	MS	Agilent 6550 QTOF	QTOF	ESI	NEGATIVE
3699ffe7d7ccf9d7a32c3d457419f6a8fb7c9260	2d47af3dec616284704b81fffb92c5e9ed6455f3	ST001212	AN002044	Reversed phase POSITIVE ION MODE/Metabolites set1	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	POSITIVE
2682628731eeef14a2e458e196c32e03fbfa5991	2d47af3dec616284704b81fffb92c5e9ed6455f3	ST001212	AN002045	Reversed phase POSITIVE ION MODE/Metabolites set2	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	POSITIVE
018f26318f9821ab80cc540d7dcd84f0dc6d5c3b	2d47af3dec616284704b81fffb92c5e9ed6455f3	ST001212	AN002046	Reversed phase NEGATIVE ION MODE/Metabolites set3	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	NEGATIVE
bc2acf893707a012c09b6c6ef9ea4b0372cd4744	2d47af3dec616284704b81fffb92c5e9ed6455f3	ST001212	AN002047	HILIC NEGATIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	NEGATIVE
7c7a3c9167c97a089b5ae1d488c31b81389c6c45	15de4ca7d3a35337ea043b166113313bc9deae97	ST001213	AN002024	UHPLC NEGATIVE ION MODE	MS	ABI Sciex 5600+ TripleTOF	QTOF	ESI	NEGATIVE
